unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri"0B853950-33E8-69A5-E063-4704A8C07DAC","4250000","2023-09-22","NW1 4PJ","F","N","L","FLAT 10","1 - 16","ULSTER TERRACE","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/0B853950-33E8-69A5-E063-4704A8C07DAC/current"
"FD226036-7C11-4CB7-E053-4804A8C00430","1250000","2023-04-17","NW1 6AR","F","N","L","FLAT 180","CLARENCE GATE GARDENS","GLENTWORTH STREET","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/FD226036-7C11-4CB7-E053-4804A8C00430/current"
"06C9F488-129E-9388-E063-4804A8C0BD98","506000","2023-08-17","NW1 6BS","F","N","L","FLAT 119","IVOR COURT","GLOUCESTER PLACE","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/06C9F488-129E-9388-E063-4804A8C0BD98/current"
"01EB45EF-FF28-40F3-E063-4704A8C05FDE","950000","2023-06-22","NW1 6BT","F","N","L","FLAT 130","IVOR COURT","GLOUCESTER PLACE","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/01EB45EF-FF28-40F3-E063-4704A8C05FDE/current"
"FD226036-9279-4CB7-E053-4804A8C00430","4900000","2023-01-11","NW1 6BU","O","N","F","","207","GLOUCESTER PLACE","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/FD226036-9279-4CB7-E053-4804A8C00430/current"
"01EB45F0-00FB-40F3-E063-4704A8C05FDE","1550000","2023-07-03","NW1 6DB","T","N","F","","51","HUNTSWORTH MEWS","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/01EB45F0-00FB-40F3-E063-4704A8C05FDE/current"
"1775CCF7-6968-38BA-E063-4704A8C05A7C","1150000","2023-12-21","NW1 6DS","F","N","L","FLAT 1","184","GLOUCESTER PLACE","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/1775CCF7-6968-38BA-E063-4704A8C05A7C/current"
"06C9F487-9855-9388-E063-4804A8C0BD98","565000","2023-04-24","NW1 6DT","F","N","L","GROUND FLOOR FLAT","160","GLOUCESTER PLACE","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/06C9F487-9855-9388-E063-4804A8C0BD98/current"
"12A8BAB7-026E-2125-E063-4804A8C08CC1","4000000","2023-06-15","NW1 6DX","O","N","F","","165","GLOUCESTER PLACE","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/12A8BAB7-026E-2125-E063-4804A8C08CC1/current"
"06C9F487-974D-9388-E063-4804A8C0BD98","1355000","2023-08-11","NW1 6EB","T","N","F","","45","CHAGFORD STREET","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/06C9F487-974D-9388-E063-4804A8C0BD98/current"
"0B853950-360B-69A5-E063-4704A8C07DAC","575000","2023-07-21","NW1 6EJ","F","N","L","APARTMENT 60","ELIZABETH COURT, 1","PALGRAVE GARDENS","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/0B853950-360B-69A5-E063-4704A8C07DAC/current"
